business_id,name,category,brand,lat,lon,geom,address,city,state,zip,address_norm,phone,website,present_in,def,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,search_tsv,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
biz_3186556ee5ec3630,Exxon,fuel_station,Exxon & Mobil Stations,40.735313415527344,-74.04376220703125,POINT(-74.04376220703125 40.735313415527344),854 Jersey Ave,Jersey City,NJ,07310-1109,,+12016263020,https://www.exxon.com/en,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.735313415527344, ""lon"": -74.04376220703125, ""zip"": ""07310-1109"", ""city"": ""Jersey City"", ""name"": ""Exxon"", ""brand"": ""Exxon & Mobil Stations"", ""phone"": ""+12016263020"", ""state"": ""NJ"", ""address"": ""854 Jersey Ave"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.exxon.com/en"", ""category"": ""fuel_station"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9996403240859508, ""category_source"": ""gas_station"", ""source_record_id"": ""abc3cbdf-2255-4e1b-97c4-e59b98f39e19""}}","'citi':6 'exxon':1,2 'jersey':5 'mobil':3 'station':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_31895823b775b66e,Siminou Wealth Management,atm_bank,,40.70515823364258,-74.0159912109375,POINT(-74.0159912109375 40.70515823364258),17 Battery Pl Ste 625,New York,NY,10004,,5166477146,https://www.siminouwealthmanagement.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70515823364258, ""lon"": -74.0159912109375, ""zip"": ""10004"", ""city"": ""New York"", ""name"": ""Siminou Wealth Management"", ""brand"": null, ""phone"": ""5166477146"", ""state"": ""NY"", ""address"": ""17 Battery Pl Ste 625"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.siminouwealthmanagement.com/"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""bank_credit_union"", ""source_record_id"": ""92ae66d2-e979-468d-a3f0-9c1128cc030d""}}",'manag':3 'new':4 'siminou':1 'wealth':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_3199b90c5f34a2ca,Oliver Coffee,cafe,,40.70730209350586,-74.01151275634766,POINT(-74.01151275634766 40.70730209350586),5 Oliver St,New York,NY,10038-1044,,,http://www.olivercoffee.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.70730209350586, ""lon"": -74.01151275634766, ""zip"": ""10038-1044"", ""city"": ""New York"", ""name"": ""Oliver Coffee"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""5 Oliver St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.olivercoffee.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""coffee_shop"", ""source_record_id"": ""0e91611b-e6d9-43eb-9b34-c5f815066758""}}",'coffe':2 'new':3 'oliv':1 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_31ae8daa944d5182,Riverboat coffee house,cafe,,40.7297248840332,-74.00054168701172,POINT(-74.00054168701172 40.7297248840332),,New York,NY,,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,60,65,100,13,50,{},"{""overture"": {""lat"": 40.7297248840332, ""lon"": -74.00054168701172, ""zip"": null, ""city"": ""New York"", ""name"": ""Riverboat coffee house"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": null, ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7933900356292725, ""category_source"": ""coffee_shop"", ""source_record_id"": ""722a5919-9e8b-4a4e-8e9b-88debd27a1e6""}}",'coffe':2 'hous':3 'new':4 'riverboat':1 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_31b15c8dbf6390e7,Capital One Café,atm_bank,,40.72369384765625,-73.99821472167969,POINT(-73.99821472167969 40.72369384765625),555 Broadway,New York,NY,10012,,2129815678,"",{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72369384765625, ""lon"": -73.99821472167969, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Capital One Café"", ""brand"": null, ""phone"": ""2129815678"", ""state"": ""NY"", ""address"": ""555 Broadway"", ""release"": ""2026-07-22.0"", ""website"": """", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""bank_credit_union"", ""source_record_id"": ""e4f8788d-3ad2-4339-9767-e15fa03cd5b6""}}",'café':3 'capit':1 'new':4 'one':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_31dad8935a20b7a7,Evacuation Day Plaza,hotel,,40.705406188964844,-74.01350402832031,POINT(-74.01350402832031 40.705406188964844),Broadway & Whitehall St,New York,NY,10004,,,http://www.theplazany.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.705406188964844, ""lon"": -74.01350402832031, ""zip"": ""10004"", ""city"": ""New York"", ""name"": ""Evacuation Day Plaza"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""Broadway & Whitehall St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.theplazany.com/"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""hotel"", ""source_record_id"": ""9c88ae23-8c79-43ac-ba89-53ba4b5f4664""}}",'day':2 'evacu':1 'new':4 'plaza':3 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_31f1c03961054c73,Starbucks,cafe,,40.719730377197266,-73.99910736083984,POINT(-73.99910736083984 40.719730377197266),157 Lafayette St,New York,NY,10013,,6468384269,https://www.starbucks.com/store-locator/store/1021634,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.719730377197266, ""lon"": -73.99910736083984, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""Starbucks"", ""brand"": null, ""phone"": ""6468384269"", ""state"": ""NY"", ""address"": ""157 Lafayette St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.starbucks.com/store-locator/store/1021634"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.990515947341919, ""category_source"": ""coffee_shop"", ""source_record_id"": ""427f8830-2cee-4d7f-acb8-284859dccd3b""}}",'new':2 'starbuck':1 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_3204ae2ba691e55a,Hong Ying Rice Shoppe,restaurant,,40.71396255493164,-73.99890899658203,POINT(-73.99890899658203 40.71396255493164),11 Mott St,New York,NY,10013,,(212) 349-6126,http://www.mingwongny.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71396255493164, ""lon"": -73.99890899658203, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""Hong Ying Rice Shoppe"", ""brand"": null, ""phone"": ""(212) 349-6126"", ""state"": ""NY"", ""address"": ""11 Mott St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.mingwongny.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""restaurant"", ""source_record_id"": ""d7ebfcc6-d4a5-4c7a-81a3-68c9dc684b09""}}",'hong':1 'new':5 'rice':3 'shopp':4 'ying':2 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_3209a74cdf864ce0,3 Three B's Corp,restaurant,,40.708984375,-74.00465393066406,POINT(-74.00465393066406 40.708984375),77 Fulton St,New York,NY,10038-1864,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.708984375, ""lon"": -74.00465393066406, ""zip"": ""10038-1864"", ""city"": ""New York"", ""name"": ""3 Three B's Corp"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""77 Fulton St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""03f70b37-b541-417f-ae89-1bd9ef59435b""}}",'3':1 'b':3 'corp':5 'new':6 'three':2 'york':7,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_320c49567803d936,The Frederick Hotel,hotel,,40.71552276611328,-74.00884246826172,POINT(-74.00884246826172 40.71552276611328),95 W Broadway,New York,NY,10007-1019,,+12125661900,https://www.frederickhotelnyc.com/?utm_source=facebook&utm_medium=organic&utm_campaign=facebook_listing,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71552276611328, ""lon"": -74.00884246826172, ""zip"": ""10007-1019"", ""city"": ""New York"", ""name"": ""The Frederick Hotel"", ""brand"": null, ""phone"": ""+12125661900"", ""state"": ""NY"", ""address"": ""95 W Broadway"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.frederickhotelnyc.com/?utm_source=facebook&utm_medium=organic&utm_campaign=facebook_listing"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9975457787513733, ""category_source"": ""hotel"", ""source_record_id"": ""a48adcd5-79d7-4b8a-adc4-bb8b74a194d4""}}",'frederick':2 'hotel':3 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_32139a74420b1fbc,Bank of America Financial Center,atm_bank,,40.71921157836914,-74.00162506103516,POINT(-74.00162506103516 40.71921157836914),277 Canal St,New York,NY,10013,,6468331982,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16526.html,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71921157836914, ""lon"": -74.00162506103516, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""Bank of America Financial Center"", ""brand"": null, ""phone"": ""6468331982"", ""state"": ""NY"", ""address"": ""277 Canal St"", ""release"": ""2026-07-22.0"", ""website"": ""https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-16526.html"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""bank_credit_union"", ""source_record_id"": ""c1430098-721f-4813-b71f-f0dafff4563c""}}",'america':3 'bank':1 'center':5 'financi':4 'new':6 'york':7,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_322808c1a89d90a0,Rumi Llc,restaurant,,40.714603424072266,-74.0362548828125,POINT(-74.0362548828125 40.714603424072266),67 Greene St,Jersey City,NJ,07302-4535,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.714603424072266, ""lon"": -74.0362548828125, ""zip"": ""07302-4535"", ""city"": ""Jersey City"", ""name"": ""Rumi Llc"", ""brand"": null, ""phone"": null, ""state"": ""NJ"", ""address"": ""67 Greene St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""59713bde-1406-438d-9a89-f6a9a1b9a2f5""}}",'citi':4 'jersey':3 'llc':2 'rumi':1,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_323d3239322cb683,Midi Corporation,restaurant,,40.72695541381836,-74.00277709960938,POINT(-74.00277709960938 40.72695541381836),38 Macdougal St,New York,NY,10012-2940,,+12124757500,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.72695541381836, ""lon"": -74.00277709960938, ""zip"": ""10012-2940"", ""city"": ""New York"", ""name"": ""Midi Corporation"", ""brand"": null, ""phone"": ""+12124757500"", ""state"": ""NY"", ""address"": ""38 Macdougal St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""99df580a-3d38-4c6d-846b-bfd2d506405e""}}",'corpor':2 'midi':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_324a46f8c212efb7,Antique Kitchen,cafe,,40.736385345458984,-74.02941131591797,POINT(-74.02941131591797 40.736385345458984),33-41 Newark St  Fl 5,Hoboken,NJ,07030-5627,,,https://www.swevenhoboken.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.736385345458984, ""lon"": -74.02941131591797, ""zip"": ""07030-5627"", ""city"": ""Hoboken"", ""name"": ""Antique Kitchen"", ""brand"": null, ""phone"": null, ""state"": ""NJ"", ""address"": ""33-41 Newark St  Fl 5"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.swevenhoboken.com"", ""category"": ""cafe"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.65, ""category_source"": ""coffee_shop"", ""source_record_id"": ""10310d08-3021-47cd-8193-e0fea26ed72f""}}",'antiqu':1 'hoboken':3 'kitchen':2,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_32516e38a0fe9404,"Kimnam Co., Inc",grocery,,40.706722259521484,-74.01312255859375,POINT(-74.01312255859375 40.706722259521484),49 Broadway,New York,NY,10006-3041,,,http://kimnamco.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.706722259521484, ""lon"": -74.01312255859375, ""zip"": ""10006-3041"", ""city"": ""New York"", ""name"": ""Kimnam Co., Inc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""49 Broadway"", ""release"": ""2026-07-22.0"", ""website"": ""http://kimnamco.com"", ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""grocery_store"", ""source_record_id"": ""f017ccfb-537e-455b-a310-9a374d14d6dd""}}",'co':2 'inc':3 'kimnam':1 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_3264af6fbd753b85,Bluestone Lane Times Square Coffee Shop,cafe,,40.73589324951172,-73.99177551269531,POINT(-73.99177551269531 40.73589324951172),11 Times Sq,New York,NY,10036-6600,,17183746858,https://www.bluestonelane.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73589324951172, ""lon"": -73.99177551269531, ""zip"": ""10036-6600"", ""city"": ""New York"", ""name"": ""Bluestone Lane Times Square Coffee Shop"", ""brand"": null, ""phone"": ""17183746858"", ""state"": ""NY"", ""address"": ""11 Times Sq"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.bluestonelane.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""coffee_shop"", ""source_record_id"": ""faf84338-5cf2-40b6-8ada-6012fed83ffd""}}",'blueston':1 'coffe':5 'lane':2 'new':7 'shop':6 'squar':4 'time':3 'york':8,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_326941ccd927f50f,FIKA,cafe,,40.7236442565918,-74.01046752929688,POINT(-74.01046752929688 40.7236442565918),450 Washington St,New York,NY,10013,,(212) 706-0565,http://fikanyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.7236442565918, ""lon"": -74.01046752929688, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""FIKA"", ""brand"": null, ""phone"": ""(212) 706-0565"", ""state"": ""NY"", ""address"": ""450 Washington St"", ""release"": ""2026-07-22.0"", ""website"": ""http://fikanyc.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""cafe"", ""source_record_id"": ""e1ae23d3-386b-4d30-b3f2-4d1c4c3ef409""}}",'fika':1 'new':2 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_32b0ac7a58ae52c0,New Era Cafe,restaurant,,40.72208023071289,-73.9998779296875,POINT(-73.9998779296875 40.72208023071289),495 Broadway,New York,NY,10012,,(212) 343-0282,http://www.newwavecafenewyork.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72208023071289, ""lon"": -73.9998779296875, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""New Era Cafe"", ""brand"": null, ""phone"": ""(212) 343-0282"", ""state"": ""NY"", ""address"": ""495 Broadway"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.newwavecafenewyork.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""restaurant"", ""source_record_id"": ""e9c6ded1-ec0e-4bfb-9e76-b83b68c5f28e""}}","'cafe':3 'era':2 'new':1,4 'york':5",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_32c9a9e827ba3f9b,Sunrise Mart,grocery,,40.72324752807617,-74.00257873535156,POINT(-74.00257873535156 40.72324752807617),494 Broome St,New York,NY,10013,,+12122190033,http://sunrisemart-ny.com/default_eng/?___from_store=default_ja,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72324752807617, ""lon"": -74.00257873535156, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""Sunrise Mart"", ""brand"": null, ""phone"": ""+12122190033"", ""state"": ""NY"", ""address"": ""494 Broome St"", ""release"": ""2026-07-22.0"", ""website"": ""http://sunrisemart-ny.com/default_eng/?___from_store=default_ja"", ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""supermarket"", ""source_record_id"": ""d3820a15-9289-4224-b790-6987050cf743""}}",'mart':2 'new':3 'sunris':1 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_32d3a57c2978c7be,Intesa Sanpaolo,atm_bank,,40.704994201660156,-74.01000213623047,POINT(-74.01000213623047 40.704994201660156),1 William St,New York,NY,10004-2446,,+12126073500,http://www.intesasanpaolo.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.704994201660156, ""lon"": -74.01000213623047, ""zip"": ""10004-2446"", ""city"": ""New York"", ""name"": ""Intesa Sanpaolo"", ""brand"": null, ""phone"": ""+12126073500"", ""state"": ""NY"", ""address"": ""1 William St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.intesasanpaolo.com"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""bank_credit_union"", ""source_record_id"": ""babe1352-2f54-4280-8512-cf46ef750c0a""}}",'intesa':1 'new':3 'sanpaolo':2 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_330bcb8dfa4cb88b,Carlascio Inc,restaurant,,40.71799850463867,-74.04407501220703,POINT(-74.04407501220703 40.71799850463867),283 Grove St Ste A,Jersey City,NJ,07302-3660,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.71799850463867, ""lon"": -74.04407501220703, ""zip"": ""07302-3660"", ""city"": ""Jersey City"", ""name"": ""Carlascio Inc"", ""brand"": null, ""phone"": null, ""state"": ""NJ"", ""address"": ""283 Grove St Ste A"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""04131df9-0c66-4198-bb08-1f1e5d16c46a""}}",'carlascio':1 'citi':4 'inc':2 'jersey':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
