chain_site_id,spider,brand,name,street,city,state,phone,website,opening_hours,open_24h,lat,lon,geom,observed_at,run_id,ingested_at
fleetpride_us:WDE,fleetpride_us,FleetPride,FleetPride Parts,5 Medori Blvd,Wilmington,DE,+1 302-658-5107,https://branches.fleetpride.com/de/wilmington/truckparts-wde.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,39.7151578,-75.5510056,POINT(-75.5510056 39.7151578),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WES,fleetpride_us,FleetPride,FleetPride Parts,5912 E Executive Dr,Westland,MI,+1 734-729-4588,https://branches.fleetpride.com/mi/westland/truckparts-wes.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,42.3267291,-83.4147793,POINT(-83.4147793 42.3267291),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WFD,fleetpride_us,FleetPride,FleetPride Parts,4900 S Frontage Road,Weatherford,OK,+1 580-772-6068,https://branches.fleetpride.com/ok/weatherford/truckparts-wfd.html,Mo-Fr 08:00-17:00,,35.5330262,-98.6518521,POINT(-98.6518521 35.5330262),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WFD-SC,fleetpride_us,FleetPride,FleetPride Service Center,4900 S Frontage Road,Weatherford,OK,+1 580-772-6068,https://branches.fleetpride.com/ok/weatherford/truckparts-wfd-sc.html,Mo-Fr 08:00-17:00,,35.5330262,-98.6518521,POINT(-98.6518521 35.5330262),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WIC,fleetpride_us,FleetPride,FleetPride Parts,4501 W Esthner,Wichita,KS,+1 316-942-4251,https://branches.fleetpride.com/ks/wichita/truckparts-wic.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,37.6615282,-97.3952742,POINT(-97.3952742 37.6615282),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WIC-SC,fleetpride_us,FleetPride,FleetPride Service Center,4501 W Esthner,Wichita,KS,+1 316-942-4251,https://branches.fleetpride.com/ks/wichita/truckparts-wic-sc.html,Mo-Fr 08:00-17:00,,37.6615282,-97.3952742,POINT(-97.3952742 37.6615282),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WIL,fleetpride_us,FleetPride,FleetPride Parts,7630 S Madison St,Willowbrook,IL,+1 630-455-6881,https://branches.fleetpride.com/il/willowbrook/truckparts-wil.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,41.7513435,-87.9357781,POINT(-87.9357781 41.7513435),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WIX,fleetpride_us,FleetPride,FleetPride Parts,28730 Haas Rd,Wixom,MI,+1 248-486-9866,https://branches.fleetpride.com/mi/wixom/truckparts-wix.html,Mo-Fr 07:30-17:00,,42.5008746,-83.5793685,POINT(-83.5793685 42.5008746),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WLL,fleetpride_us,FleetPride,FleetPride Parts,60 Krupp Dr,Williston,VT,+1 802-864-0112,https://branches.fleetpride.com/vt/williston/truckparts-wll.html,Mo-Fr 07:00-17:30; Sa 08:00-12:00,,44.4512243,-73.128567,POINT(-73.128567 44.4512243),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WLL-SC,fleetpride_us,FleetPride,FleetPride Service Center,60 Krupp Dr,Williston,VT,+1 802-864-0112,https://branches.fleetpride.com/vt/williston/truckparts-wll-sc.html,Mo-Fr 07:00-17:00,,44.4512243,-73.128567,POINT(-73.128567 44.4512243),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WLM,fleetpride_us,FleetPride,FleetPride Parts,8584 Highway 23 Frontage Rd NE,Spicer,MN,+1 320-685-0385,https://branches.fleetpride.com/mn/spicer/truckparts-wlm.html,Mo-Fr 08:00-17:00,,45.208628,-94.972658,POINT(-94.972658 45.208628),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WNC,fleetpride_us,FleetPride,FleetPride Parts,3234 US Highway 421 N,Wilmington,NC,+1 910-762-8761,https://branches.fleetpride.com/nc/wilmington/truckparts-wnc.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,34.2868776,-77.9657898,POINT(-77.9657898 34.2868776),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WOB,fleetpride_us,FleetPride,FleetPride Parts,300 Salem St,Woburn,MA,+1 781-938-7328,https://branches.fleetpride.com/ma/woburn/truckparts-wob.html,Mo-Fr 07:00-17:00,,42.493116,-71.1276767,POINT(-71.1276767 42.493116),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WOR,fleetpride_us,FleetPride,FleetPride Parts,"369 Central Cutoff, Route 20",Worcester,MA,+1 508-755-1128,https://branches.fleetpride.com/ma/worcester/truckparts-wor.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,42.2229528,-71.7673452,POINT(-71.7673452 42.2229528),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WSD,fleetpride_us,FleetPride,FleetPride Parts,800 Pheasant Ridge Drive,Watertown,SD,+1 605-886-3822,https://branches.fleetpride.com/sd/watertown/truckparts-wsd.html,Mo-Fr 07:00-17:00,,44.8912371,-97.0492868,POINT(-97.0492868 44.8912371),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:WTR,fleetpride_us,FleetPride,FleetPride Parts,27A S Commons Rd,Waterbury,CT,+1 203-753-5762,https://branches.fleetpride.com/ct/waterbury/truckparts-wtr.html,Mo-Fr 08:00-17:00,,41.5975194,-73.0558025,POINT(-73.0558025 41.5975194),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:YAK,fleetpride_us,FleetPride,FleetPride Parts,1015 E Lincoln Ave,Yakima,WA,+1 509-452-8736,https://branches.fleetpride.com/wa/yakima/truckparts-yak.html,Mo-Fr 08:00-17:00,,46.6102507,-120.4924816,POINT(-120.4924816 46.6102507),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:YGT,fleetpride_us,FleetPride,FleetPride Parts,134 E Woodland Ave,Youngstown,OH,+1 330-744-4103,https://branches.fleetpride.com/oh/youngstown/truckparts-ygt.html,Mo-Fr 07:30-17:00,,41.0934579,-80.6520272,POINT(-80.6520272 41.0934579),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:YRK,fleetpride_us,FleetPride,FleetPride Parts,2150 S Queen St,York,PA,+1 717-635-7500,https://branches.fleetpride.com/pa/york/truckparts-yrk.html,Mo-Fr 07:00-17:00,,39.9315373,-76.6895843,POINT(-76.6895843 39.9315373),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:YRK-SC,fleetpride_us,FleetPride,FleetPride Service Center,2150 S Queen St,York,PA,+1 717-635-7500,https://branches.fleetpride.com/pa/york/truckparts-yrk-sc.html,Mo-Fr 07:00-17:00,,39.9315373,-76.6895843,POINT(-76.6895843 39.9315373),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:10,loves_us,Love's,Love's,408 E Broadway St,Hollis,OK,+1 580-688-2464,https://www.loves.com/locations/10,,,34.682126,-99.914491,POINT(-99.914491 34.682126),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1035,loves_us,Love's,Love's Travel Stop,1001 El Moro Rd,Trinidad,CO,+1 719-967-4032,https://www.loves.com/locations/1035,,,37.226673,-104.489311,POINT(-104.489311 37.226673),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1043,loves_us,Love's,Love's Travel Stop,415 19th Avenue West,Laurel,MT,+1 406-743-4010,https://www.loves.com/locations/1043,,,45.666098,-108.799271,POINT(-108.799271 45.666098),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1044,loves_us,Love's,Love's Travel Stop,2801 Hoover Rd,Rock Falls,IL,+1 779-245-6670,https://www.loves.com/locations/1044,,,41.754956,-89.68727,POINT(-89.68727 41.754956),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1045,loves_us,Love's,Love's Travel Stop,224 Dr Hubble Rd,Truth or Consequences,NM,+1 575-297-6012,https://www.loves.com/locations/1045,,,33.155286,-107.258575,POINT(-107.258575 33.155286),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1048,loves_us,Love's,Love's Travel Stop,220 Elza's Way,Quinton,AL,+1 205-649-9087,https://www.loves.com/locations/1048,,,33.68023,-87.08175,POINT(-87.08175 33.68023),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:1055,loves_us,Love's,Love's Travel Stop,8099 State Route 109,Delta,OH,+1 567-454-4008,https://www.loves.com/locations/1055,,,41.588752,-84.038556,POINT(-84.038556 41.588752),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:11,loves_us,Love's,Love's,1221 10th Street,Great Bend,KS,+1 620-792-6731,https://www.loves.com/locations/11,,,38.360978,-98.754033,POINT(-98.754033 38.360978),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:114,loves_us,Love's,Love's,1655 E Highway 66,El Reno,OK,+1 405-262-8813,https://www.loves.com/locations/114,,,35.508628,-97.937649,POINT(-97.937649 35.508628),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:115,loves_us,Love's,Love's,115 Harrison Ave,Buena Vista,CO,+1 719-395-3355,https://www.loves.com/locations/115,,,38.850964,-106.139254,POINT(-106.139254 38.850964),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:116,loves_us,Love's,Love's,115 N Fowler St,Meade,KS,+1 620-873-2270,https://www.loves.com/locations/116,,,37.285773,-100.340328,POINT(-100.340328 37.285773),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:117,loves_us,Love's,Love's,432 S Grand St,Crescent,OK,+1 405-969-3639,https://www.loves.com/locations/117,,,35.946348,-97.594583,POINT(-97.594583 35.946348),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:118,loves_us,Love's,Love's,305 W Robert S Kerr Blvd,Wynnewood,OK,+1 405-665-2010,https://www.loves.com/locations/118,,,34.641709,-97.173317,POINT(-97.173317 34.641709),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:119,loves_us,Love's,Love's,1775 W Main Street,Green River,UT,+1 435-564-3302,https://www.loves.com/locations/119,,,38.99462,-110.183997,POINT(-110.183997 38.99462),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:12,loves_us,Love's,Love's,308 E 1st St,La Junta,CO,+1 719-384-8932,https://www.loves.com/locations/12,,,37.987695,-103.538643,POINT(-103.538643 37.987695),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:120,loves_us,Love's,Love's,706 S Thornton St,Vian,OK,+1 580-290-6058,https://www.loves.com/locations/120,,,35.490723,-94.971169,POINT(-94.971169 35.490723),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:123,loves_us,Love's,Love's,10875 N. Pennsylvania Ave.,Oklahoma City,OK,+1 405-752-4224,https://www.loves.com/locations/123,,,35.579725,-97.549777,POINT(-97.549777 35.579725),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:13,loves_us,Love's,Love's,811 N Broadway St,Marlow,OK,+1 580-658-5798,https://www.loves.com/locations/13,,,34.656669,-97.958098,POINT(-97.958098 34.656669),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:15,loves_us,Love's,Love's,401 N Main St,Fairview,OK,+1 580-227-3363,https://www.loves.com/locations/15,,,36.272312,-98.48015,POINT(-98.48015 36.272312),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:16,loves_us,Love's,Love's,3020 NW Williams Ave.,Woodward,OK,+1 580-256-3503,https://www.loves.com/locations/16,,,36.417812,-99.384695,POINT(-99.384695 36.417812),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:166,loves_us,Love's,Love's Travel Stop,498 Muskogee Turnpike,Muskogee,OK,+1 918-683-4821,https://www.loves.com/locations/166,,,35.852881,-95.421201,POINT(-95.421201 35.852881),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:167,loves_us,Love's,Love's Travel Stop,1896 H.E. Bailey Turnpike,Chickasha,OK,+1 405-224-0671,https://www.loves.com/locations/167,,,35.081871,-97.889421,POINT(-97.889421 35.081871),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:168,loves_us,Love's,Love's Travel Stop,Mile 21 H.E. Bailey Turnpike,Walters,OK,+1 580-875-3992,https://www.loves.com/locations/168,,,34.370171,-98.409611,POINT(-98.409611 34.370171),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:169,loves_us,Love's,Love's Travel Stop,"Mile 178, Turner Turnpike",Stroud,OK,+1 918-968-2208,https://www.loves.com/locations/169,,,35.752191,-96.688123,POINT(-96.688123 35.752191),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:170,loves_us,Love's,Love's Travel Stop,169E Turner Turnpike,Chandler,OK,+1 405-258-4110,https://www.loves.com/locations/170,,,35.72777,-96.83464,POINT(-96.83464 35.72777),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:171,loves_us,Love's,Love's Travel Stop,Mile 66 Indian Nation Turnpike,McAlester,OK,+1 918-421-8940,https://www.loves.com/locations/171,,,34.907161,-95.825601,POINT(-95.825601 34.907161),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:173,loves_us,Love's,Love's Travel Stop,209 Kansas Turnpike,Lawrence,KS,+1 785-843-2547,https://www.loves.com/locations/173,,,39.019971,-95.135161,POINT(-95.135161 39.019971),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:175,loves_us,Love's,Love's Travel Stop,Mile 188 Kansas Turnpike,Topeka,KS,+1 785-379-0417,https://www.loves.com/locations/175,,,39.019541,-95.508871,POINT(-95.508871 39.019541),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:176,loves_us,Love's,Love's Travel Stop,Mile 97 Kansas Turnpike,Cassoday,KS,+1 620-735-4485,https://www.loves.com/locations/176,,,38.095391,-96.579511,POINT(-96.579511 38.095391),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:177,loves_us,Love's,Love's Travel Stop,Mile 65 Kansas Turnpike,El Dorado,KS,+1 316-536-2324,https://www.loves.com/locations/177,,,37.7661,-96.98161,POINT(-96.98161 37.7661),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:178,loves_us,Love's,Love's Travel Stop,"Mile 26, Kansas Turnpike",Belle Plaine,KS,+1 620-326-5781,https://www.loves.com/locations/178,,,37.366031,-97.322461,POINT(-97.322461 37.366031),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:18,loves_us,Love's,Love's,607 E. Oklahoma Blvd.,Alva,OK,+1 580-327-4500,https://www.loves.com/locations/18,,,36.7972,-98.6502,POINT(-98.6502 36.7972),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:19,loves_us,Love's,Love's,101 SE 2nd St,Guymon,OK,+1 580-338-2414,https://www.loves.com/locations/19,,,36.677248,-101.4813,POINT(-101.4813 36.677248),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:200,loves_us,Love's,Love's Travel Stop,6930 I-40 E.,Amarillo,TX,+1 806-373-7775,https://www.loves.com/locations/200,,,35.191927,-101.760945,POINT(-101.760945 35.191927),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:201,loves_us,Love's,Love's Travel Stop,2703 East Highway 66,Elk City,OK,+1 580-225-9162,https://www.loves.com/locations/201,,,35.423039,-99.372528,POINT(-99.372528 35.423039),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:203,loves_us,Love's,Love's Travel Stop,800 S. Morgan Rd.,Oklahoma City,OK,+1 405-789-0087,https://www.loves.com/locations/203,,,35.457659,-97.688649,POINT(-97.688649 35.457659),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:204,loves_us,Love's,Love's Travel Stop,1601 Birkes Rd.,Eufaula,OK,+1 918-689-9444,https://www.loves.com/locations/204,,,35.305832,-95.588248,POINT(-95.588248 35.305832),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:205,loves_us,Love's,Love's Travel Stop,12225 N I-35,Oklahoma City,OK,+1 405-478-5766,https://www.loves.com/locations/205,,,35.594066,-97.436685,POINT(-97.436685 35.594066),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:206,loves_us,Love's,Love's Travel Stop,126 E Flying K Rd,Loxley,AL,+1 251-964-2090,https://www.loves.com/locations/206,,,30.654386,-87.759422,POINT(-87.759422 30.654386),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:207,loves_us,Love's,Love's Travel Stop,45-761 Dillon Rd.,Coachella,CA,+1 760-775-3401,https://www.loves.com/locations/207,,,33.717419,-116.171266,POINT(-116.171266 33.717419),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:208,loves_us,Love's,Love's Travel Stop,1545 Peace St.,Canton,MS,+1 601-859-9370,https://www.loves.com/locations/208,,,32.604052,-90.072554,POINT(-90.072554 32.604052),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:209,loves_us,Love's,Love's Travel Stop,9600 Highway 80 W,Greenwood,LA,+1 318-938-8986,https://www.loves.com/locations/209,,,32.444532,-93.983016,POINT(-93.983016 32.444532),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:21,loves_us,Love's,Love's,802 Douglas Ave,Beaver,OK,+1 580-625-4220,https://www.loves.com/locations/21,,,36.809774,-100.51913,POINT(-100.51913 36.809774),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:210,loves_us,Love's,Love's Travel Stop,2200 6th St NW,Albuquerque,NM,+1 505-842-6514,https://www.loves.com/locations/210,,,35.107254,-106.648875,POINT(-106.648875 35.107254),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:211,loves_us,Love's,Love's Travel Stop,845 SE 89th St,Oklahoma City,OK,+1 405-632-3566,https://www.loves.com/locations/211,,,35.377871,-97.495873,POINT(-97.495873 35.377871),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:213,loves_us,Love's,Love's Travel Stop,16501 W Fountain Rd,Tonkawa,OK,+1 580-628-5335,https://www.loves.com/locations/213,,,36.651021,-97.342011,POINT(-97.342011 36.651021),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:214,loves_us,Love's,Love's Travel Stop,1300 Horizon Blvd.,El Paso,TX,+1 915-852-4021,https://www.loves.com/locations/214,,,31.65976,-106.237409,POINT(-106.237409 31.65976),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:215,loves_us,Love's,Love's Travel Stop,3380 W. 66th,Gallup,NM,+1 505-863-3849,https://www.loves.com/locations/215,,,35.505681,-108.833921,POINT(-108.833921 35.505681),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:216,loves_us,Love's,Love's Travel Stop,1501 W Highway 287,Midlothian,TX,+1 972-775-2820,https://www.loves.com/locations/216,,,32.482947,-97.011128,POINT(-97.011128 32.482947),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:218,loves_us,Love's,Love's,2530 E Noble Ave,Guthrie,OK,+1 405-260-0850,https://www.loves.com/locations/218,,,35.878956,-97.39613,POINT(-97.39613 35.878956),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:219,loves_us,Love's,Love's Travel Stop,11268 Highway 99,Seminole,OK,+1 405-382-7714,https://www.loves.com/locations/219,,,35.381641,-96.670348,POINT(-96.670348 35.381641),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:22,loves_us,Love's,Love's Travel Stop,703 S 1st St,Clayton,NM,+1 575-374-9548,https://www.loves.com/locations/22,,,36.445421,-103.179939,POINT(-103.179939 36.445421),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:220,loves_us,Love's,Love's Travel Stop,3305 W. College Dr.,Cheyenne,WY,+1 307-632-7902,https://www.loves.com/locations/220,,,41.098166,-104.848606,POINT(-104.848606 41.098166),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:221,loves_us,Love's,Love's Travel Stop,605 Sonora Rd.,Zanesville,OH,+1 740-453-8506,https://www.loves.com/locations/221,,,39.968384,-81.90321,POINT(-81.90321 39.968384),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:222,loves_us,Love's,Love's Travel Stop,2698 US 35 N.,Richmond,IN,+1 765-939-8136,https://www.loves.com/locations/222,,,39.870945,-84.933264,POINT(-84.933264 39.870945),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:223,loves_us,Love's,Love's Travel Stop,1553 Colony Rd.,Ripon,CA,+1 209-599-0740,https://www.loves.com/locations/223,,,37.755193,-121.14151,POINT(-121.14151 37.755193),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:224,loves_us,Love's,Love's Travel Stop,3201 Hwy-14,Sterling,ND,+1 701-877-6081,https://www.loves.com/locations/224,,,46.840108,-100.286974,POINT(-100.286974 46.840108),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:225,loves_us,Love's,Love's Travel Stop,16101 Highway 84,Evergreen,AL,+1 251-578-4496,https://www.loves.com/locations/225,,,31.419105,-87.00765,POINT(-87.00765 31.419105),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:226,loves_us,Love's,Love's Travel Stop,6470 N. Elizabeth St,Pueblo,CO,+1 719-253-1338,https://www.loves.com/locations/226,,,38.34223,-104.622979,POINT(-104.622979 38.34223),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:227,loves_us,Love's,Love's Travel Stop,22183 Highway 216,Mc Calla,AL,+1 205-477-9423,https://www.loves.com/locations/227,,,33.278775,-87.09893,POINT(-87.09893 33.278775),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:228,loves_us,Love's,Love's Travel Stop,1800 Highway 559,Auburndale,FL,+1 863-984-7030,https://www.loves.com/locations/228,,,28.155314,-81.800734,POINT(-81.800734 28.155314),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:229,loves_us,Love's,Love's Travel Stop,9701 I-40,Claude,TX,+1 806-537-3393,https://www.loves.com/locations/229,,,35.218765,-101.381536,POINT(-101.381536 35.218765),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:23,loves_us,Love's,Love's Travel Stop,605 N Main St,Lamar,CO,+1 719-336-5202,https://www.loves.com/locations/23,,,38.095707,-102.62027,POINT(-102.62027 38.095707),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:230,loves_us,Love's,Love's Travel Stop,21948 Highway 46,Lost Hills,CA,+1 661-797-1800,https://www.loves.com/locations/230,,,35.616981,-119.65888,POINT(-119.65888 35.616981),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:231,loves_us,Love's,Love's Travel Stop,1501 Corsicana Hwy,Hillsboro,TX,+1 254-582-2101,https://www.loves.com/locations/231,,,32.00952,-97.093528,POINT(-97.093528 32.00952),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
